2.575426995754241943e-01
1.486881524324417114e-01
1.482518017292022705e-01
6.152772903442382812e-02
-3.665236383676528931e-02
-7.168447971343994141e-02
-7.240696996450424194e-02
2.045104652643203735e-02
1.953864693641662598e-01
3.458067476749420166e-01
3.902118802070617676e-01
3.540946543216705322e-01
4.018967747688293457e-01
4.238701164722442627e-01
4.885386824607849121e-01
5.345405936241149902e-01
4.454857409000396729e-01
3.081411123275756836e-01
2.024502307176589966e-01
1.388740092515945435e-01
1.640344411134719849e-01
1.892914474010467529e-01
2.398194819688796997e-01
3.109974265098571777e-01
3.957721590995788574e-01
5.009319782257080078e-01
5.800951123237609863e-01
5.455505847930908203e-01
4.047525525093078613e-01
1.847052574157714844e-01
4.506376385688781738e-02
2.451352030038833618e-02
1.057755649089813232e-01
2.302152663469314575e-01
3.655272722244262695e-01
4.689452052116394043e-01
5.274172425270080566e-01
5.037539005279541016e-01
4.399359226226806641e-01
3.629072606563568115e-01
2.811491191387176514e-01
1.733369976282119751e-01
8.954390138387680054e-02
1.109505519270896912e-01
2.419029623270034790e-01
3.994267582893371582e-01
5.279572606086730957e-01
5.682180523872375488e-01
5.185675024986267090e-01
4.109286963939666748e-01
3.401117324829101562e-01
3.128565549850463867e-01
2.944163382053375244e-01
2.592013180255889893e-01
2.260403335094451904e-01
2.189882546663284302e-01
2.679293453693389893e-01
3.637732267379760742e-01
4.645231664180755615e-01
5.127695798873901367e-01
4.740095734596252441e-01
3.597292304039001465e-01
2.436681985855102539e-01
1.689786761999130249e-01
1.392969936132431030e-01
1.097726970911026001e-01
5.801857262849807739e-02
1.382658164948225021e-02
3.969947993755340576e-02
1.154792979359626770e-01
2.301916033029556274e-01
3.270494043827056885e-01
2.752974927425384521e-01
1.021628528833389282e-01
-7.171280682086944580e-02
-1.372523605823516846e-01
-1.008641049265861511e-01
-2.028382569551467896e-02
4.232699051499366760e-02
2.864562720060348511e-02
2.168616466224193573e-02
9.201644361019134521e-02
2.319082170724868774e-01
3.354207277297973633e-01
3.069509267807006836e-01
1.487244367599487305e-01
-3.600550815463066101e-02
-1.454321146011352539e-01
-1.142084151506423950e-01
-2.944929152727127075e-02
3.658500313758850098e-02
5.094368383288383484e-02
5.010677874088287354e-02
1.287348270416259766e-01
2.989203929901123047e-01
4.650586843490600586e-01
5.190638899803161621e-01
4.051887094974517822e-01
1.906896084547042847e-01
7.410554215312004089e-03
-6.165660917758941650e-02
-3.535360842943191528e-02
3.292495012283325195e-02
8.649812638759613037e-02
1.255712509155273438e-01
1.834770590066909790e-01
3.123162686824798584e-01
4.752871096134185791e-01
